"Time (UTCG)","Sat111 - Lat (deg)","Sat111 - Lon (deg)","Sat111 - Alt (km)"
28 Dec 2020 10:00:00.000,0.000,112.667,1248.000000
28 Dec 2020 10:01:00.000,1.993,115.008,1248.025685
28 Dec 2020 10:02:00.000,3.983,117.355,1248.102407
28 Dec 2020 10:03:00.000,5.963,119.715,1248.229165
28 Dec 2020 10:04:00.000,7.932,122.093,1248.404308
28 Dec 2020 10:05:00.000,9.883,124.496,1248.625556
28 Dec 2020 10:06:00.000,11.813,126.931,1248.890027
28 Dec 2020 10:07:00.000,13.718,129.403,1249.194278
28 Dec 2020 10:08:00.000,15.591,131.918,1249.534350
28 Dec 2020 10:09:00.000,17.429,134.484,1249.905819
28 Dec 2020 10:10:00.000,19.226,137.105,1250.303853
28 Dec 2020 10:11:00.000,20.977,139.789,1250.723280
28 Dec 2020 10:12:00.000,22.676,142.541,1251.158648
28 Dec 2020 10:13:00.000,24.317,145.366,1251.604306
28 Dec 2020 10:14:00.000,25.894,148.270,1252.054466
28 Dec 2020 10:15:00.000,27.401,151.256,1252.503289

"Time (UTCG)","Sat112 - Lat (deg)","Sat112 - Lon (deg)","Sat112 - Alt (km)"
28 Dec 2020 10:00:00.000,23.096,146.355,1251.270399
28 Dec 2020 10:01:00.000,24.722,149.199,1251.717742
28 Dec 2020 10:02:00.000,26.282,152.123,1252.168116
28 Dec 2020 10:03:00.000,27.769,155.131,1252.615680
28 Dec 2020 10:04:00.000,29.178,158.226,1253.054629
28 Dec 2020 10:05:00.000,30.501,161.410,1253.479275
28 Dec 2020 10:06:00.000,31.731,164.686,1253.884118
28 Dec 2020 10:07:00.000,32.862,168.051,1254.263915
28 Dec 2020 10:08:00.000,33.885,171.505,1254.613751
28 Dec 2020 10:09:00.000,34.794,175.043,1254.929101
28 Dec 2020 10:10:00.000,35.584,178.659,1255.205885
28 Dec 2020 10:11:00.000,36.247,-177.655,1255.440527
28 Dec 2020 10:12:00.000,36.779,-173.908,1255.629993
28 Dec 2020 10:13:00.000,37.175,-170.113,1255.771834
28 Dec 2020 10:14:00.000,37.432,-166.284,1255.864220
28 Dec 2020 10:15:00.000,37.548,-162.434,1255.905955

"Time (UTCG)","Sat113 - Lat (deg)","Sat113 - Lon (deg)","Sat113 - Alt (km)"
28 Dec 2020 10:00:00.000,36.892,-169.847,1255.670373
28 Dec 2020 10:01:00.000,37.253,-166.042,1255.799879
28 Dec 2020 10:02:00.000,37.475,-162.206,1255.879566
28 Dec 2020 10:03:00.000,37.555,-158.353,1255.908406
28 Dec 2020 10:04:00.000,37.493,-154.499,1255.886024
28 Dec 2020 10:05:00.000,37.289,-150.660,1255.812712
28 Dec 2020 10:06:00.000,36.945,-146.850,1255.689414
28 Dec 2020 10:07:00.000,36.464,-143.084,1255.517725
28 Dec 2020 10:08:00.000,35.850,-139.373,1255.299863
28 Dec 2020 10:09:00.000,35.108,-135.729,1255.038643
28 Dec 2020 10:10:00.000,34.243,-132.161,1254.737442
28 Dec 2020 10:11:00.000,33.262,-128.675,1254.400154
28 Dec 2020 10:12:00.000,32.172,-125.276,1254.031143
28 Dec 2020 10:13:00.000,30.978,-121.966,1253.635183
28 Dec 2020 10:14:00.000,29.690,-118.748,1253.217401
28 Dec 2020 10:15:00.000,28.313,-115.619,1252.783206

"Time (UTCG)","Sat114 - Lat (deg)","Sat114 - Lon (deg)","Sat114 - Alt (km)"
28 Dec 2020 10:00:00.000,31.880,-121.324,1253.933539
28 Dec 2020 10:01:00.000,30.662,-118.038,1253.531575
28 Dec 2020 10:02:00.000,29.350,-114.842,1253.109129
28 Dec 2020 10:03:00.000,27.952,-111.736,1252.671675
28 Dec 2020 10:04:00.000,26.474,-108.717,1252.224880
28 Dec 2020 10:05:00.000,24.922,-105.783,1251.774538
28 Dec 2020 10:06:00.000,23.305,-102.928,1251.326491
28 Dec 2020 10:07:00.000,21.627,-100.149,1250.886553
28 Dec 2020 10:08:00.000,19.895,-97.440,1250.460436
28 Dec 2020 10:09:00.000,18.115,-94.796,1250.053677
28 Dec 2020 10:10:00.000,16.291,-92.210,1249.671561
28 Dec 2020 10:11:00.000,14.431,-89.676,1249.319058
28 Dec 2020 10:12:00.000,12.538,-87.188,1249.000751
28 Dec 2020 10:13:00.000,10.617,-84.741,1248.720784
28 Dec 2020 10:14:00.000,8.673,-82.326,1248.482800
28 Dec 2020 10:15:00.000,6.710,-79.939,1248.289899

"Time (UTCG)","Sat115 - Lat (deg)","Sat115 - Lon (deg)","Sat115 - Alt (km)"
28 Dec 2020 10:00:00.000,12.055,-83.459,1248.926311
28 Dec 2020 10:01:00.000,10.128,-81.021,1248.656618
28 Dec 2020 10:02:00.000,8.179,-78.614,1248.429744
28 Dec 2020 10:03:00.000,6.213,-76.233,1248.248643
28 Dec 2020 10:04:00.000,4.233,-73.871,1248.115674
28 Dec 2020 10:05:00.000,2.245,-71.523,1248.032569
28 Dec 2020 10:06:00.000,0.252,-69.182,1248.000410
28 Dec 2020 10:07:00.000,-1.742,-66.841,1248.019616
28 Dec 2020 10:08:00.000,-3.732,-64.495,1248.089938
28 Dec 2020 10:09:00.000,-5.714,-62.137,1248.210458
28 Dec 2020 10:10:00.000,-7.684,-59.762,1248.379608
28 Dec 2020 10:11:00.000,-9.638,-57.362,1248.595183
28 Dec 2020 10:12:00.000,-11.571,-54.932,1248.854378
28 Dec 2020 10:13:00.000,-13.479,-52.465,1249.153816
28 Dec 2020 10:14:00.000,-15.356,-49.956,1249.489602
28 Dec 2020 10:15:00.000,-17.199,-47.397,1249.857366

"Time (UTCG)","Sat116 - Lat (deg)","Sat116 - Lon (deg)","Sat116 - Alt (km)"
28 Dec 2020 10:00:00.000,-12.055,-51.206,1248.926311
28 Dec 2020 10:01:00.000,-13.956,-48.729,1249.235312
28 Dec 2020 10:02:00.000,-15.825,-46.207,1249.579599
28 Dec 2020 10:03:00.000,-17.658,-43.635,1249.954695
28 Dec 2020 10:04:00.000,-19.450,-41.006,1250.355721
28 Dec 2020 10:05:00.000,-21.194,-38.314,1250.777465
28 Dec 2020 10:06:00.000,-22.887,-35.553,1251.214447
28 Dec 2020 10:07:00.000,-24.520,-32.718,1251.660994
28 Dec 2020 10:08:00.000,-26.089,-29.804,1252.111308
28 Dec 2020 10:09:00.000,-27.586,-26.807,1252.559548
28 Dec 2020 10:10:00.000,-29.005,-23.723,1252.999901
28 Dec 2020 10:11:00.000,-30.339,-20.550,1253.426660
28 Dec 2020 10:12:00.000,-31.582,-17.287,1253.834297
28 Dec 2020 10:13:00.000,-32.725,-13.932,1254.217534
28 Dec 2020 10:14:00.000,-33.762,-10.490,1254.571410
28 Dec 2020 10:15:00.000,-34.686,-6.962,1254.891347

"Time (UTCG)","Sat117 - Lat (deg)","Sat117 - Lon (deg)","Sat117 - Alt (km)"
28 Dec 2020 10:00:00.000,-31.880,-13.341,1253.933539
28 Dec 2020 10:01:00.000,-32.997,-9.964,1254.309818
28 Dec 2020 10:02:00.000,-34.006,-6.500,1254.655543
28 Dec 2020 10:03:00.000,-34.901,-2.952,1254.966240
28 Dec 2020 10:04:00.000,-35.674,0.674,1255.237892
28 Dec 2020 10:05:00.000,-36.321,4.369,1255.466987
28 Dec 2020 10:06:00.000,-36.836,8.122,1255.650565
28 Dec 2020 10:07:00.000,-37.215,11.922,1255.786253
28 Dec 2020 10:08:00.000,-37.455,15.755,1255.872298
28 Dec 2020 10:09:00.000,-37.553,19.607,1255.907589
28 Dec 2020 10:10:00.000,-37.508,23.461,1255.891670
28 Dec 2020 10:11:00.000,-37.322,27.303,1255.824747
28 Dec 2020 10:12:00.000,-36.996,31.118,1255.707683
28 Dec 2020 10:13:00.000,-36.532,34.890,1255.541993
28 Dec 2020 10:14:00.000,-35.934,38.608,1255.329815
28 Dec 2020 10:15:00.000,-35.208,42.261,1255.073892

"Time (UTCG)","Sat118 - Lat (deg)","Sat118 - Lon (deg)","Sat118 - Alt (km)"
28 Dec 2020 10:00:00.000,-36.892,35.182,1255.670373
28 Dec 2020 10:01:00.000,-36.394,38.942,1255.492722
28 Dec 2020 10:02:00.000,-35.763,42.644,1255.269220
28 Dec 2020 10:03:00.000,-35.005,46.279,1255.002757
28 Dec 2020 10:04:00.000,-34.125,49.837,1254.696776
28 Dec 2020 10:05:00.000,-33.130,53.313,1254.355235
28 Dec 2020 10:06:00.000,-32.026,56.701,1253.982551
28 Dec 2020 10:07:00.000,-30.821,59.999,1253.583548
28 Dec 2020 10:08:00.000,-29.521,63.206,1253.163390
28 Dec 2020 10:09:00.000,-28.133,66.323,1252.727521
28 Dec 2020 10:10:00.000,-26.664,69.353,1252.281588
28 Dec 2020 10:11:00.000,-25.122,72.298,1251.831372
28 Dec 2020 10:12:00.000,-23.512,75.162,1251.382713
28 Dec 2020 10:13:00.000,-21.842,77.950,1250.941433
28 Dec 2020 10:14:00.000,-20.116,80.668,1250.513263
28 Dec 2020 10:15:00.000,-18.342,83.320,1250.103763

"Time (UTCG)","Sat119 - Lat (deg)","Sat119 - Lon (deg)","Sat119 - Alt (km)"
28 Dec 2020 10:00:00.000,-23.096,78.980,1251.270399
28 Dec 2020 10:01:00.000,-21.411,81.750,1250.831893
28 Dec 2020 10:02:00.000,-19.673,84.450,1250.407919
28 Dec 2020 10:03:00.000,-17.887,87.087,1250.003984
28 Dec 2020 10:04:00.000,-16.059,89.666,1249.625339
28 Dec 2020 10:05:00.000,-14.194,92.194,1249.276908
28 Dec 2020 10:06:00.000,-12.297,94.676,1248.963222
28 Dec 2020 10:07:00.000,-10.373,97.120,1248.688363
28 Dec 2020 10:08:00.000,-8.426,99.530,1248.455910
28 Dec 2020 10:09:00.000,-6.462,101.914,1248.268889
28 Dec 2020 10:10:00.000,-4.484,104.278,1248.129737
28 Dec 2020 10:11:00.000,-2.496,106.627,1248.040264
28 Dec 2020 10:12:00.000,-0.503,108.969,1248.001638
28 Dec 2020 10:13:00.000,1.490,111.310,1248.014362
28 Dec 2020 10:14:00.000,3.481,113.655,1248.078269
28 Dec 2020 10:15:00.000,5.464,116.010,1248.192527

"Time (UTCG)","Sat121 - Lat (deg)","Sat121 - Lon (deg)","Sat121 - Alt (km)"
28 Dec 2020 10:00:00.000,4.968,-168.971,1248.159201
28 Dec 2020 10:01:00.000,6.948,-166.607,1248.310687
28 Dec 2020 10:02:00.000,8.914,-164.220,1248.509753
28 Dec 2020 10:03:00.000,10.860,-161.806,1248.753806
28 Dec 2020 10:04:00.000,12.783,-159.358,1249.039669
28 Dec 2020 10:05:00.000,14.678,-156.868,1249.363620
28 Dec 2020 10:06:00.000,16.539,-154.332,1249.721445
28 Dec 2020 10:07:00.000,18.363,-151.743,1250.108489
28 Dec 2020 10:08:00.000,20.143,-149.094,1250.519720
28 Dec 2020 10:09:00.000,21.874,-146.379,1250.949794
28 Dec 2020 10:10:00.000,23.551,-143.594,1251.393125
28 Dec 2020 10:11:00.000,25.166,-140.733,1251.843955
28 Dec 2020 10:12:00.000,26.714,-137.790,1252.296435
28 Dec 2020 10:13:00.000,28.188,-134.762,1252.744696
28 Dec 2020 10:14:00.000,29.582,-131.646,1253.182925
28 Dec 2020 10:15:00.000,30.888,-128.439,1253.605446

"Time (UTCG)","Sat122 - Lat (deg)","Sat122 - Lon (deg)","Sat122 - Alt (km)"
28 Dec 2020 10:00:00.000,27.094,-133.926,1252.410262
28 Dec 2020 10:01:00.000,28.548,-130.876,1252.856534
28 Dec 2020 10:02:00.000,29.920,-127.737,1253.291326
28 Dec 2020 10:03:00.000,31.203,-124.508,1253.709004
28 Dec 2020 10:04:00.000,32.389,-121.186,1254.104160
28 Dec 2020 10:05:00.000,33.471,-117.775,1254.471677
28 Dec 2020 10:06:00.000,34.443,-114.277,1254.806802
28 Dec 2020 10:07:00.000,35.297,-110.696,1255.105198
28 Dec 2020 10:08:00.000,36.028,-107.040,1255.363009
28 Dec 2020 10:09:00.000,36.630,-103.318,1255.576901
28 Dec 2020 10:10:00.000,37.098,-99.541,1255.744111
28 Dec 2020 10:11:00.000,37.427,-95.722,1255.862478
28 Dec 2020 10:12:00.000,37.616,-91.874,1255.930474
28 Dec 2020 10:13:00.000,37.663,-88.014,1255.947219
28 Dec 2020 10:14:00.000,37.566,-84.156,1255.912499
28 Dec 2020 10:15:00.000,37.328,-80.317,1255.826760

"Time (UTCG)","Sat123 - Lat (deg)","Sat123 - Lon (deg)","Sat123 - Alt (km)"
28 Dec 2020 10:00:00.000,37.641,-87.793,1255.939560
28 Dec 2020 10:01:00.000,37.652,-83.931,1255.943303
28 Dec 2020 10:02:00.000,37.519,-80.077,1255.895630
28 Dec 2020 10:03:00.000,37.245,-76.245,1255.797158
28 Dec 2020 10:04:00.000,36.832,-72.449,1255.649157
28 Dec 2020 10:05:00.000,36.283,-68.704,1255.453541
28 Dec 2020 10:06:00.000,35.603,-65.020,1255.212836
28 Dec 2020 10:07:00.000,34.797,-61.409,1254.930154
28 Dec 2020 10:08:00.000,33.871,-57.877,1254.609149
28 Dec 2020 10:09:00.000,32.832,-54.431,1254.253973
28 Dec 2020 10:10:00.000,31.687,-51.073,1253.869220
28 Dec 2020 10:11:00.000,30.442,-47.807,1253.459870
28 Dec 2020 10:12:00.000,29.104,-44.632,1253.031223
28 Dec 2020 10:13:00.000,27.682,-41.547,1252.588833
28 Dec 2020 10:14:00.000,26.181,-38.550,1252.138432
28 Dec 2020 10:15:00.000,24.609,-35.636,1251.685861

"Time (UTCG)","Sat124 - Lat (deg)","Sat124 - Lon (deg)","Sat124 - Alt (km)"
28 Dec 2020 10:00:00.000,28.753,-40.737,1252.920581
28 Dec 2020 10:01:00.000,27.310,-37.675,1252.475621
28 Dec 2020 10:02:00.000,25.790,-34.699,1252.024119
28 Dec 2020 10:03:00.000,24.201,-31.805,1251.571928
28 Dec 2020 10:04:00.000,22.548,-28.990,1251.124917
28 Dec 2020 10:05:00.000,20.838,-26.249,1250.688889
28 Dec 2020 10:06:00.000,19.077,-23.574,1250.269505
28 Dec 2020 10:07:00.000,17.270,-20.962,1249.872216
28 Dec 2020 10:08:00.000,15.423,-18.405,1249.502185
28 Dec 2020 10:09:00.000,13.541,-15.898,1249.164225
28 Dec 2020 10:10:00.000,11.628,-13.434,1248.862733
28 Dec 2020 10:11:00.000,9.691,-11.007,1248.601633
28 Dec 2020 10:12:00.000,7.732,-8.610,1248.384324
28 Dec 2020 10:13:00.000,5.757,-6.238,1248.213635
28 Dec 2020 10:14:00.000,3.770,-3.884,1248.091789
28 Dec 2020 10:15:00.000,1.775,-1.542,1248.020375

"Time (UTCG)","Sat125 - Lat (deg)","Sat125 - Lon (deg)","Sat125 - Alt (km)"
28 Dec 2020 10:00:00.000,7.235,-4.902,1248.336722
28 Dec 2020 10:01:00.000,5.256,-2.535,1248.178182
28 Dec 2020 10:02:00.000,3.267,-0.184,1248.068948
28 Dec 2020 10:03:00.000,1.271,2.156,1248.010442
28 Dec 2020 10:04:00.000,-0.728,4.492,1248.003427
28 Dec 2020 10:05:00.000,-2.725,6.831,1248.047994
28 Dec 2020 10:06:00.000,-4.717,9.178,1248.143563
28 Dec 2020 10:07:00.000,-6.699,11.540,1248.288889
28 Dec 2020 10:08:00.000,-8.666,13.923,1248.482077
28 Dec 2020 10:09:00.000,-10.615,16.333,1248.720614
28 Dec 2020 10:10:00.000,-12.542,18.777,1249.001392
28 Dec 2020 10:11:00.000,-14.440,21.261,1249.320757
28 Dec 2020 10:12:00.000,-16.306,23.791,1249.674553
28 Dec 2020 10:13:00.000,-18.135,26.374,1250.058178
28 Dec 2020 10:14:00.000,-19.921,29.015,1250.466644
28 Dec 2020 10:15:00.000,-21.659,31.720,1250.894643

"Time (UTCG)","Sat126 - Lat (deg)","Sat126 - Lon (deg)","Sat126 - Alt (km)"
28 Dec 2020 10:00:00.000,-16.772,27.545,1249.768804
28 Dec 2020 10:01:00.000,-18.590,30.142,1250.159187
28 Dec 2020 10:02:00.000,-20.365,32.799,1250.573097
28 Dec 2020 10:03:00.000,-22.089,35.522,1251.005158
28 Dec 2020 10:04:00.000,-23.758,38.316,1251.449755
28 Dec 2020 10:05:00.000,-25.365,41.188,1251.901118
28 Dec 2020 10:06:00.000,-26.904,44.141,1252.353388
28 Dec 2020 10:07:00.000,-28.369,47.180,1252.800701
28 Dec 2020 10:08:00.000,-29.752,50.308,1253.237257
28 Dec 2020 10:09:00.000,-31.046,53.526,1253.657399
28 Dec 2020 10:10:00.000,-32.245,56.835,1254.055688
28 Dec 2020 10:11:00.000,-33.341,60.235,1254.426965
28 Dec 2020 10:12:00.000,-34.327,63.723,1254.766428
28 Dec 2020 10:13:00.000,-35.196,67.294,1255.069685
28 Dec 2020 10:14:00.000,-35.943,70.940,1255.332816
28 Dec 2020 10:15:00.000,-36.561,74.655,1255.552418

"Time (UTCG)","Sat127 - Lat (deg)","Sat127 - Lon (deg)","Sat127 - Alt (km)"
28 Dec 2020 10:00:00.000,-34.557,67.725,1254.846589
28 Dec 2020 10:01:00.000,-35.397,71.315,1255.140064
28 Dec 2020 10:02:00.000,-36.111,74.980,1255.392501
28 Dec 2020 10:03:00.000,-36.696,78.710,1255.600640
28 Dec 2020 10:04:00.000,-37.147,82.493,1255.761789
28 Dec 2020 10:05:00.000,-37.459,86.316,1255.873867
28 Dec 2020 10:06:00.000,-37.630,90.166,1255.935426
28 Dec 2020 10:07:00.000,-37.658,94.027,1255.945672
28 Dec 2020 10:08:00.000,-37.544,97.884,1255.904471
28 Dec 2020 10:09:00.000,-37.288,101.720,1255.812356
28 Dec 2020 10:10:00.000,-36.892,105.520,1255.670516
28 Dec 2020 10:11:00.000,-36.360,109.273,1255.480785
28 Dec 2020 10:12:00.000,-35.696,112.965,1255.245614
28 Dec 2020 10:13:00.000,-34.906,116.586,1254.968041
28 Dec 2020 10:14:00.000,-33.995,120.128,1254.651656
28 Dec 2020 10:15:00.000,-32.970,123.585,1254.300549

"Time (UTCG)","Sat128 - Lat (deg)","Sat128 - Lon (deg)","Sat128 - Alt (km)"
28 Dec 2020 10:00:00.000,-35.508,116.994,1255.179389
28 Dec 2020 10:01:00.000,-34.687,120.595,1254.891655
28 Dec 2020 10:02:00.000,-33.746,124.117,1254.566097
28 Dec 2020 10:03:00.000,-32.693,127.552,1254.206924
28 Dec 2020 10:04:00.000,-31.535,130.898,1253.818783
28 Dec 2020 10:05:00.000,-30.278,134.152,1253.406699
28 Dec 2020 10:06:00.000,-28.929,137.316,1252.976006
28 Dec 2020 10:07:00.000,-27.496,140.390,1252.532285
28 Dec 2020 10:08:00.000,-25.986,143.377,1252.081287
28 Dec 2020 10:09:00.000,-24.405,146.280,1251.628859
28 Dec 2020 10:10:00.000,-22.760,149.105,1251.180872
28 Dec 2020 10:11:00.000,-21.057,151.855,1250.743141
28 Dec 2020 10:12:00.000,-19.302,154.538,1250.321350
28 Dec 2020 10:13:00.000,-17.500,157.158,1249.920979
28 Dec 2020 10:14:00.000,-15.658,159.721,1249.547233
28 Dec 2020 10:15:00.000,-13.780,162.234,1249.204972

"Time (UTCG)","Sat129 - Lat (deg)","Sat129 - Lon (deg)","Sat129 - Alt (km)"
28 Dec 2020 10:00:00.000,-18.851,158.313,1250.218013
28 Dec 2020 10:01:00.000,-17.039,160.918,1249.823887
28 Dec 2020 10:02:00.000,-15.187,163.468,1249.457649
28 Dec 2020 10:03:00.000,-13.301,165.969,1249.124060
28 Dec 2020 10:04:00.000,-11.385,168.428,1248.827462
28 Dec 2020 10:05:00.000,-9.444,170.851,1248.571715
28 Dec 2020 10:06:00.000,-7.483,173.244,1248.360148
28 Dec 2020 10:07:00.000,-5.507,175.614,1248.195517
28 Dec 2020 10:08:00.000,-3.519,177.966,1248.079965
28 Dec 2020 10:09:00.000,-1.523,-179.693,1248.014998
28 Dec 2020 10:10:00.000,0.476,-177.356,1248.001463
28 Dec 2020 10:11:00.000,2.473,-175.018,1248.039535
28 Dec 2020 10:12:00.000,4.466,-172.673,1248.128720
28 Dec 2020 10:13:00.000,6.449,-170.313,1248.267854
28 Dec 2020 10:14:00.000,8.419,-167.933,1248.455125
28 Dec 2020 10:15:00.000,10.371,-165.526,1248.688095

"Time (UTCG)","Sat131 - Lat (deg)","Sat131 - Lon (deg)","Sat131 - Alt (km)"
28 Dec 2020 10:00:00.000,9.910,-90.503,1248.628901
28 Dec 2020 10:01:00.000,11.843,-88.071,1248.894433
28 Dec 2020 10:02:00.000,13.750,-85.601,1249.199846
28 Dec 2020 10:03:00.000,15.627,-83.087,1249.541168
28 Dec 2020 10:04:00.000,17.467,-80.523,1249.913957
28 Dec 2020 10:05:00.000,19.267,-77.903,1250.313365
28 Dec 2020 10:06:00.000,21.021,-75.220,1250.734202
28 Dec 2020 10:07:00.000,22.723,-72.469,1251.170998
28 Dec 2020 10:08:00.000,24.367,-69.644,1251.618081
28 Dec 2020 10:09:00.000,25.946,-66.741,1252.069648
28 Dec 2020 10:10:00.000,27.456,-63.755,1252.519841
28 Dec 2020 10:11:00.000,28.887,-60.682,1252.962821
28 Dec 2020 10:12:00.000,30.235,-57.519,1253.392847
28 Dec 2020 10:13:00.000,31.491,-54.266,1253.804348
28 Dec 2020 10:14:00.000,32.649,-50.921,1254.191996
28 Dec 2020 10:15:00.000,33.702,-47.488,1254.550772

"Time (UTCG)","Sat132 - Lat (deg)","Sat132 - Lon (deg)","Sat132 - Alt (km)"
28 Dec 2020 10:00:00.000,30.561,-53.599,1253.498710
28 Dec 2020 10:01:00.000,31.793,-50.322,1253.904680
28 Dec 2020 10:02:00.000,32.925,-46.955,1254.285497
28 Dec 2020 10:03:00.000,33.950,-43.500,1254.636234
28 Dec 2020 10:04:00.000,34.861,-39.959,1254.952353
28 Dec 2020 10:05:00.000,35.651,-36.340,1255.229765
28 Dec 2020 10:06:00.000,36.315,-32.651,1255.464884
28 Dec 2020 10:07:00.000,36.848,-28.901,1255.654672
28 Dec 2020 10:08:00.000,37.244,-25.102,1255.796677
28 Dec 2020 10:09:00.000,37.501,-21.269,1255.889063
28 Dec 2020 10:10:00.000,37.617,-17.415,1255.930638
28 Dec 2020 10:11:00.000,37.590,-13.556,1255.920865
28 Dec 2020 10:12:00.000,37.420,-9.708,1255.859869
28 Dec 2020 10:13:00.000,37.110,-5.886,1255.748439
28 Dec 2020 10:14:00.000,36.661,-2.105,1255.588013
28 Dec 2020 10:15:00.000,36.078,1.624,1255.380666

"Time (UTCG)","Sat133 - Lat (deg)","Sat133 - Lon (deg)","Sat133 - Alt (km)"
28 Dec 2020 10:00:00.000,37.355,-5.633,1255.836448
28 Dec 2020 10:01:00.000,37.009,-1.820,1255.712486
28 Dec 2020 10:02:00.000,36.526,1.950,1255.539993
28 Dec 2020 10:03:00.000,35.910,5.663,1255.321199
28 Dec 2020 10:04:00.000,35.165,9.308,1255.058930
28 Dec 2020 10:05:00.000,34.298,12.878,1254.756577
28 Dec 2020 10:06:00.000,33.314,16.366,1254.418049
28 Dec 2020 10:07:00.000,32.221,19.766,1254.047725
28 Dec 2020 10:08:00.000,31.025,23.076,1253.650397
28 Dec 2020 10:09:00.000,29.733,26.294,1253.231209
28 Dec 2020 10:10:00.000,28.352,29.423,1252.795590
28 Dec 2020 10:11:00.000,26.890,32.462,1252.349184
28 Dec 2020 10:12:00.000,25.354,35.417,1251.897778
28 Dec 2020 10:13:00.000,23.749,38.289,1251.447226
28 Dec 2020 10:14:00.000,22.082,41.085,1251.003377
28 Dec 2020 10:15:00.000,20.360,43.810,1250.571991

"Time (UTCG)","Sat134 - Lat (deg)","Sat134 - Lon (deg)","Sat134 - Alt (km)"
28 Dec 2020 10:00:00.000,24.955,39.257,1251.783707
28 Dec 2020 10:01:00.000,23.334,42.110,1251.334298
28 Dec 2020 10:02:00.000,21.652,44.887,1250.893056
28 Dec 2020 10:03:00.000,19.917,47.594,1250.465711
28 Dec 2020 10:04:00.000,18.133,50.237,1250.057814
28 Dec 2020 10:05:00.000,16.307,52.821,1249.674666
28 Dec 2020 10:06:00.000,14.443,55.353,1249.321249
28 Dec 2020 10:07:00.000,12.547,57.838,1249.002161
28 Dec 2020 10:08:00.000,10.622,60.284,1248.721553
28 Dec 2020 10:09:00.000,8.675,62.695,1248.483077
28 Dec 2020 10:10:00.000,6.710,65.080,1248.289840
28 Dec 2020 10:11:00.000,4.730,67.443,1248.144357
28 Dec 2020 10:12:00.000,2.740,69.792,1248.048523
28 Dec 2020 10:13:00.000,0.745,72.132,1248.003588
28 Dec 2020 10:14:00.000,-1.252,74.470,1248.010136
28 Dec 2020 10:15:00.000,-3.246,76.812,1248.068082

"Time (UTCG)","Sat135 - Lat (deg)","Sat135 - Lon (deg)","Sat135 - Alt (km)"
28 Dec 2020 10:00:00.000,2.237,73.491,1248.032340
28 Dec 2020 10:01:00.000,0.241,75.830,1248.000375
28 Dec 2020 10:02:00.000,-1.756,78.168,1248.019935
28 Dec 2020 10:03:00.000,-3.749,80.512,1248.090765
28 Dec 2020 10:04:00.000,-5.734,82.867,1248.211944
28 Dec 2020 10:05:00.000,-7.707,85.241,1248.381891
28 Dec 2020 10:06:00.000,-9.664,87.638,1248.598395
28 Dec 2020 10:07:00.000,-11.600,90.066,1248.858634
28 Dec 2020 10:08:00.000,-13.511,92.531,1249.159222
28 Dec 2020 10:09:00.000,-15.391,95.039,1249.496246
28 Dec 2020 10:10:00.000,-17.237,97.597,1249.865322
28 Dec 2020 10:11:00.000,-19.043,100.210,1250.261650
28 Dec 2020 10:12:00.000,-20.802,102.884,1250.680078
28 Dec 2020 10:13:00.000,-22.511,105.626,1251.115168
28 Dec 2020 10:14:00.000,-24.163,108.441,1251.561271
28 Dec 2020 10:15:00.000,-25.751,111.334,1252.012595

"Time (UTCG)","Sat136 - Lat (deg)","Sat136 - Lon (deg)","Sat136 - Alt (km)"
28 Dec 2020 10:00:00.000,-21.239,106.677,1250.788580
28 Dec 2020 10:01:00.000,-22.934,109.437,1251.226991
28 Dec 2020 10:02:00.000,-24.570,112.271,1251.674963
28 Dec 2020 10:03:00.000,-26.141,115.185,1252.126680
28 Dec 2020 10:04:00.000,-27.641,118.182,1252.576283
28 Dec 2020 10:05:00.000,-29.062,121.266,1253.017941
28 Dec 2020 10:06:00.000,-30.399,124.440,1253.445932
28 Dec 2020 10:07:00.000,-31.643,127.705,1253.854710
28 Dec 2020 10:08:00.000,-32.788,131.061,1254.238982
28 Dec 2020 10:09:00.000,-33.827,134.506,1254.593775
28 Dec 2020 10:10:00.000,-34.752,138.036,1254.914499
28 Dec 2020 10:11:00.000,-35.558,141.645,1255.197006
28 Dec 2020 10:12:00.000,-36.239,145.326,1255.437644
28 Dec 2020 10:13:00.000,-36.788,149.069,1255.633303
28 Dec 2020 10:14:00.000,-37.202,152.862,1255.781454
28 Dec 2020 10:15:00.000,-37.477,156.692,1255.880184

"Time (UTCG)","Sat137 - Lat (deg)","Sat137 - Lon (deg)","Sat137 - Alt (km)"
28 Dec 2020 10:00:00.000,-36.390,149.373,1255.491401
28 Dec 2020 10:01:00.000,-36.905,153.130,1255.675279
28 Dec 2020 10:02:00.000,-37.284,156.934,1255.811108
28 Dec 2020 10:03:00.000,-37.524,160.771,1255.897132
28 Dec 2020 10:04:00.000,-37.621,164.626,1255.932240
28 Dec 2020 10:05:00.000,-37.576,168.484,1255.915980
28 Dec 2020 10:06:00.000,-37.389,172.330,1255.848560
28 Dec 2020 10:07:00.000,-37.061,176.147,1255.730851
28 Dec 2020 10:08:00.000,-36.595,179.923,1255.564375
28 Dec 2020 10:09:00.000,-35.995,-176.356,1255.351282
28 Dec 2020 10:10:00.000,-35.266,-172.702,1255.094326
28 Dec 2020 10:11:00.000,-34.414,-169.122,1254.796828
28 Dec 2020 10:12:00.000,-33.445,-165.623,1254.462635
